Date,Price,CVol,Change,% Change,"Total Return (Gross, Unhedged)","Cumulative Return % (Gross, Unhedged)",Open,High,Low,Total Return
1999-01-29,804.172235104455,,24.368653682661,,644.604453049382,3.15772090894628,,804.172235104455,804.172235104455,
1999-02-26,811.21346461798,,7.04122951352496,0.008717762090831527,650.657048809723,4.12633349185083,,811.21346461798,811.21346461798,0.008717762090831638
1999-03-31,832.60120198114,,21.38773736316,0.0260235473134983,669.255164797585,7.1026381844917,,832.60120198114,832.60120198114,0.034968176498568315
1999-04-30,875.651027816426,,43.049825835286,0.05041286308577011,705.1152106408,12.8414142406865,,875.651027816426,875.651027816426,0.08714388547851981
1999-05-31,844.220531231788,,-31.430496584638,-0.03655388809981717,682.511776758323,9.22412814686284,,844.220531231788,844.220531231788,0.04740454954033746
1999-06-30,866.810868344398,,22.59033711261,0.026407054658421438,702.514790591162,12.4252622819813,,866.810868344398,866.810868344398,0.07506341872952849
1999-07-30,843.628877559437,,-23.181990784961,-0.027108128692043962,684.475866326739,9.53844648981,,843.628877559437,843.628877559437,0.04592046122249971
1999-08-31,863.361199307962,,19.732321748525,0.023120463335324744,701.872415051086,12.3224612597911,,863.361199307962,863.361199307962,0.07010262689786062
1999-09-30,850.945670403321,,-12.415528904641,-0.014484858224135927,692.047266325415,10.7501172504734,,850.945670403321,850.945670403321,0.05460234206196968
1999-10-29,893.87677777966,,42.931107376339,0.04921964874138691,727.133697067662,16.3650896774829,,893.87677777966,893.87677777966,0.10650949890010386
1999-11-30,961.490928060201,,67.614150280541,0.07291719657700681,782.591682046922,25.2401747154461,,961.490928060201,961.490928060201,0.187193069545728
1999-12-31,1066.02172415344,,104.530796093238,0.10320385385942099,868.037145799176,38.9142336844667,,1066.02172415344,1066.02172415344,0.30971596959804293
2000-01-31,1015.21486970878,,-50.8068544446598,-0.04883342028276781,826.914990703795,32.3333486495649,,1015.21486970878,1015.21486970878,0.24575805920360883
2000-02-29,1084.13767291386,,68.9228032050798,0.06568461510210268,883.871743964198,41.4482854591408,,1084.13767291386,1084.13767291386,0.3275851978327402
2000-03-31,1109.94434710974,,25.80667419588,0.023524976842188742,906.016144810156,44.9921113066923,,1109.94434710974,1109.94434710974,0.358816608867788
2000-04-28,1110.89654396838,,0.952196858640036,0.000857510252817382,908.531414977926,45.3946365091633,,1110.89654396838,1110.89654396838,0.35998180804159063
2000-05-31,1078.49920596577,,-32.39733800261,-0.029596935973780117,885.066949554201,41.6395573067042,,1078.49920596577,1078.49920596577,0.31973051354347803
2000-06-30,1063.95865622454,,-14.54054974123,-0.01357391737468948,874.727070522499,39.9848396727526,,1063.95865622454,1063.95865622454,0.3018166005957823
2000-07-31,1079.23482461639,,15.2761683918499,0.014255761076177658,888.189194886839,42.1392183175922,,1079.23482461639,1079.23482461639,0.3203749870188777
2000-08-31,1113.79415264168,,34.5593280252901,0.03152004793310641,918.332959875197,46.9632031366603,,1113.79415264168,1113.79415264168,0.3619932698993873
2000-09-29,1062.83050702115,,-50.96364562053,-0.04683670336467847,876.625982444094,40.2887274679918,,1062.83050702115,1062.83050702115,0.2982019951324213
2000-10-31,1093.56856226909,,30.7380552479401,0.02851062012640716,902.435345730894,44.4190667515359,,1093.56856226909,1093.56856226909,0.3352145390629857
2000-11-30,1017.51668369676,,-76.0518785723301,-0.07208122404993164,840.166573816963,34.4540338324288,,1017.51668369676,1017.51668369676,0.2389706407180603
2000-12-29,1005.8311265579,,-11.6855571388599,-0.011550843611959927,831.054960153789,32.9958786880618,,1005.8311265579,1005.8311265579,0.22465948460731622
2001-01-31,1016.62584317216,,10.7947166142599,0.010674955546314637,840.253245476535,34.4679041226921,,1016.62584317216,1016.62584317216,0.23773267016487187
2001-02-28,930.148291121779,,-86.4775520503809,-0.08890039961508277,769.755605769178,23.185984168109,,930.148291121779,930.148291121779,0.1276977411705713
2001-03-30,893.445525970951,,-36.7027651508279,-0.04025866053053382,741.191759460306,18.6148378291759,,893.445525970951,893.445525970951,0.08229814062773544
2001-04-30,955.072323369874,,61.6267973989229,0.06670170316598117,794.743829329037,27.1849143334282,,955.072323369874,955.072323369874,0.1544892699409799
2001-05-31,942.577596072311,,-12.4947272975629,-0.013168822907186128,788.16894192368,26.1327180652191,,942.577596072311,942.577596072311,0.1392860051968805
2001-06-29,907.315389304427,,-35.262206767884,-0.03812812830237578,760.657115227601,21.7299291508955,,907.315389304427,907.315389304427,0.09584716221763268
2001-07-31,878.919379631567,,-28.3960096728599,-0.03179694248261265,737.344037836694,17.9990769676023,,878.919379631567,878.919379631567,0.061002573030864315
2001-08-31,819.95970064824,,-58.959678983327,-0.06943798169875257,689.598398692557,10.3582186177254,,819.95970064824,819.95970064824,-0.012671304217582224
2001-09-28,736.08983447952,,-83.8698661687199,-0.10790302450251132,619.502408284052,-0.859424358815952,,736.08983447952,736.08983447952,-0.11920705667062503
2001-10-31,767.973497022509,,31.8836625429889,0.042403054469766895,646.436851538694,3.45096438726886,,767.973497022509,767.973497022509,-0.08185874551804329
2001-11-30,801.465467756405,,33.4919707338959,0.042686663133480914,675.118519633282,8.04096605186777,,801.465467756405,801.465467756405,-0.04266635907902028
2001-12-31,824.933968645537,,23.4685008891319,0.02886145852563295,694.985763553423,11.2203725760527,,824.933968645537,824.933968645537,-0.015036313906386156
2002-01-31,806.702751719158,,-18.231216926379,-0.022348082107805325,680.008445803729,8.82351360761308,,806.702751719158,806.702751719158,-0.03704836323641292
2002-02-28,798.786027544295,,-7.9167241748629,-0.009862153436919274,674.324312220328,7.9138669816368,,798.786027544295,798.786027544295,-0.046545140030508025
2002-03-29,833.902746475939,,35.1167189316439,0.043023675037706904,705.75504605101,12.9438087593124,,833.902746475939,833.902746475939,-0.00552400797205832
2002-04-30,797.080651711838,,-36.822094764101,-0.04516091683086677,676.967177182378,8.33681150965777,,797.080651711838,797.080651711838,-0.05043545553832596
2002-05-31,762.884914492732,,-34.1957372191059,-0.04384868078613127,651.75164771983,4.30150499174023,,762.884914492732,762.884914492732,-0.092072608134254
2002-06-28,694.879779558343,,-68.005134934389,-0.09336833545259701,594.947673282154,-4.78898222695694,,694.879779558343,694.879779558343,-0.17684427742457653
2002-07-31,623.342176198927,,-71.537603359416,-0.10864324405415915,534.223068825606,-14.5068980266401,,623.342176198927,623.342176198927,-0.26627458548691596
2002-08-30,622.75671126893,,-0.585464929996987,-0.000939676584202356,535.876356493427,-14.2423181171895,,622.75671126893,622.75671126893,-0.26696405007816804
2002-09-30,533.393935552878,,-89.3627757160519,-0.15489568864497982,459.301237920408,-26.4968327624983,,533.393935552878,533.393935552878,-0.38050815834283713
2002-10-31,588.529812792321,,55.1358772394429,0.09836734210152313,507.102797965642,-18.8470252459177,,588.529812792321,588.529812792321,-0.3195703924254444
2002-11-29,612.703245039597,,24.173432247276,0.04025313164438512,528.517434457136,-15.4199854789634,,612.703245039597,612.703245039597,-0.2921809698570086
2002-12-31,559.689407648126,,-53.013837391471,-0.09049871534626204,483.124148047344,-22.6843907253889,,559.689407648126,559.689407648126,-0.3562376827825865
2003-01-31,520.005602079376,,-39.68380556875,-0.07354241591873978,449.169776520625,-28.118196782766,,520.005602079376,520.005602079376,-0.40358151886820126
2003-02-28,502.055784463046,,-17.9498176163299,-0.03512834680076569,434.913141144837,-30.3997230834903,,502.055784463046,502.055784463046,-0.42453271411178506
2003-03-31,485.909904082233,,-16.1458803808129,-0.032688013778065864,422.949570834879,-32.3142842399808,,485.909904082233,485.909904082233,-0.4433435966817252
2003-04-30,536.219119596341,,50.3092155141079,0.09851965858158998,469.540457993695,-24.8582238424875,,536.219119596341,536.219119596341,-0.38850199787955286
2003-05-30,537.371816685168,,1.15269708882703,0.0021473682252974645,473.264135016752,-24.2623141597628,,537.371816685168,537.371816685168,-0.3871888864999665
2003-06-30,553.758980953327,,16.3871642681589,0.03003928867863347,489.144781290882,-21.7208931868691,,553.758980953327,553.758980953327,-0.3687804765560643
2003-07-31,572.407392405304,,18.648411451977,0.03312142269940027,506.357825459292,-18.9662451264683,,572.407392405304,572.407392405304,-0.3478735879039636
2003-08-29,580.34897049073,,7.94157808542604,0.013778633514459012,515.348823561999,-17.5273924027797,,580.34897049073,580.34897049073,-0.33888817706659324
2003-09-30,557.692911178275,,-22.656059312455,-0.03982112336819258,495.53597166244,-20.6980944309712,,557.692911178275,557.692911178275,-0.3652143925277951
2003-10-31,593.962602744504,,36.2696915662289,0.06300788653873217,528.144740583598,-15.4796286452633,,593.962602744504,593.962602744504,-0.3252178929957662
