Date,Price,CVol,Change,% Change,"Total Return (Gross, Unhedged)","Cumulative Return % (Gross, Unhedged)",Open,High,Low,Total Return
1999-01-29,820.552617435855,,23.269025159365,,548.836949240671,2.93954233032741,,820.552617435855,820.552617435855,
1999-02-26,826.399286894027,,5.84666945817195,0.007100017922549146,552.901374481123,3.70186358924923,,826.399286894027,826.399286894027,0.007100017922549107
1999-03-31,846.246709694175,,19.847422800148,0.023732881219001765,568.054943983566,6.54405836387301,,846.246709694175,846.246709694175,0.031001403023559693
1999-04-30,855.5219029727,,9.27519327852496,0.010900759426685084,575.989250723029,8.03221236953674,,855.5219029727,855.5219029727,0.042240101286494136
1999-05-28,855.5219029727,,-855.5219029727,0.0,,,,,,0.042240101286494136
1999-06-30,861.668904705004,,861.668904705004,0.007159400063415366,582.686606836433,9.28836462767253,,861.668904705004,861.668904705004,0.04970191513373878
1999-07-30,841.658855640906,,-20.0100490640979,-0.023496323035967662,569.49629417978,6.81439717714219,,841.658855640906,841.658855640906,0.02503777984428246
1999-08-31,851.250527911396,,9.59167227048999,0.011331705052119273,576.89539258311,8.20216781530645,,851.250527911396,851.250527911396,0.03665320563275709
1999-09-30,851.401743862561,,0.151215951164999,0.00017762399765287184,577.483200563767,8.31241674186043,,851.401743862561,851.401743862561,0.03683734011932138
1999-10-29,902.845752350663,,51.4440084881019,0.05866762031729003,612.491395915001,14.8785337138546,,902.845752350663,902.845752350663,0.09766611952023063
1999-11-30,979.838121517264,,76.9923691666009,0.08183565395660398,665.240289894613,24.7720859103762,,979.838121517264,979.838121517264,0.1874943442371766
1999-12-31,1085.03182738249,,105.193705865226,0.10197722364209824,737.272122840629,38.2823350416277,,1085.03182738249,1085.03182738249,0.30859172055317785
2000-01-31,1040.11482191342,,-44.91700546907,-0.04227820781026528,706.864052384396,32.579014847454,,1040.11482191342,1040.11482191342,0.25326680785283795
2000-02-29,1103.72982182583,,63.6149999124099,0.05936407855241998,750.785503296666,40.8168969026769,,1103.72982182583,1103.72982182583,0.3276658370813543
2000-03-31,1142.98917428744,,39.2593524616099,0.034951722155821804,779.008694226174,46.1104223502703,,1142.98917428744,1142.98917428744,0.3740700445347984
2000-04-28,1169.06207615705,,26.0729018696099,0.022554869557581753,799.671068057443,49.9858452943554,,1169.06207615705,1169.06207615705,0.40506201515226126
2000-05-31,1119.57498900859,,-49.4870871484599,-0.04325264382181264,767.98630819267,44.0430699694824,,1119.57498900859,1119.57498900859,0.34428936826332235
2000-06-30,1108.79785591798,,-10.7771330906098,-0.009672723433287088,761.226665419978,42.775235261378,,1108.79785591798,1108.79785591798,0.331286428989803
2000-07-31,1139.37193605992,,30.5740801419399,0.02720076155040127,782.946695866176,46.8490316714516,,1139.37193605992,1139.37193605992,0.36749843370003976
2000-08-31,1184.5879849424,,45.2160488824799,0.03891784479034759,815.331959714487,52.9231931203197,,1184.5879849424,1184.5879849424,0.42071852549382127
2000-09-29,1157.64349846904,,-26.94448647336,-0.02300855004278121,797.257095224707,49.5330819391486,,1157.64349846904,1157.64349846904,0.38802985220329034
2000-10-31,1188.97051991331,,31.32702144427,0.026701351330172523,819.318161622856,53.6708428560955,,1188.97051991331,1188.97051991331,0.4250921249437378
2000-11-30,1129.7052798625,,-59.26524005081,-0.05113103895855075,778.98860558327,46.1066545359687,,1129.7052798625,1129.7052798625,0.3522256839837157
2000-12-29,1106.67512984514,,-23.03015001736,-0.020596642743842576,763.862207576097,43.26955603136,,1106.67512984514,1106.67512984514,0.324374374661655
2001-01-31,1087.34481540324,,-19.3303144418998,-0.017621366362947463,750.614812200556,40.784882178927504,,1087.34481540324,1087.34481540324,0.30103708860404255
2001-02-28,1010.53787903093,,-76.8069363723101,-0.07325603272567452,698.077421463622,30.9309994088773,,1010.53787903093,1010.53787903093,0.20572827306394847
2001-03-30,965.126275025696,,-45.4116040052339,-0.04597907384785695,668.932676016731,25.464627726381,,965.126275025696,965.126275025696,0.1502900037562922
2001-04-30,1027.61612752948,,62.489852503784,0.06273801175044749,715.513278365395,34.2012586946065,,1027.61612752948,1027.61612752948,0.22245691152837677
2001-05-31,1038.76038340609,,11.14425587661,0.010786382700929733,725.167920456395,36.0120778087089,,1038.76038340609,1038.76038340609,0.23564279961151846
2001-06-29,997.321124669301,,-41.4392587367891,-0.04071053313469525,697.83425024785,30.8853903555982,,997.321124669301,997.321124669301,0.18533912247528606
2001-07-31,969.619316825556,,-27.7018078437449,-0.028169271458611943,678.688410410669,27.2944076546413,,969.619316825556,969.619316825556,0.1519489829637668
2001-08-31,907.613084853237,,-62.006231972319,-0.06608536780102695,636.055025002949,19.2981144241382,,907.613084853237,907.613084853237,0.07582201073658745
2001-09-28,832.101503363197,,-75.5115814900399,-0.0868637371696558,583.738204529146,9.48560168569725,,832.101503363197,832.101503363197,-0.01762790964536609
2001-10-31,872.981778586913,,40.880275223716,0.04796025082731708,612.856748234395,14.9470589846109,,872.981778586913,872.981778586913,0.029486902213798016
2001-11-30,910.738434102697,,37.756655515784,0.042341053055409285,639.466592951155,19.9379861450619,,910.738434102697,910.738434102697,0.07307646176028149
2001-12-31,947.495257390236,,36.7568232875389,0.0395661950539185,665.311522843558,24.785446321284,,947.495257390236,947.495257390236,0.11553401435405752
2002-01-31,946.4280024386,,-1.06725495163607,-0.0011270309491857413,664.672873706097,24.6656616566202,,946.4280024386,946.4280024386,0.11427677299501116
2002-02-28,961.174379708889,,14.746377270289,0.015460948419964536,675.782711952079,26.7494165240496,,961.174379708889,961.174379708889,0.13150454870785167
2002-03-28,961.174379708889,,-961.174379708889,0.0,,,,,,0.13150454870785167
2002-04-30,950.22110631961,,950.22110631961,-0.011461148013594883,672.670070039552,26.1656111983385,,950.22110631961,950.22110631961,0.11853620759705508
2002-05-31,894.4401031229,,-55.78100319671,-0.060496761595153034,635.455600832012,19.1856867716207,,894.4401031229,894.4401031229,0.05086838931050952
2002-06-28,836.311460602409,,-58.1286425204909,-0.06719683518273699,596.485114529905,11.8764047892773,,836.311460602409,836.311460602409,-0.01974664064473708
2002-07-31,757.163155849322,,-79.148304753087,-0.09942234449261686,540.642689823945,1.40263175012547,,757.163155849322,757.163155849322,-0.11720572782860106
2002-08-30,755.32328370898,,-1.83987214034209,-0.0024329117931204975,540.271919001477,1.33309018805117,,755.32328370898,755.32328370898,-0.11935348842426607
2002-09-30,710.417992971672,,-44.9052907373079,-0.06129232864314882,509.126952600332,-4.50844178544831,,710.417992971672,710.417992971672,-0.1733303638302085
2002-10-31,744.744470442364,,34.326477470692,0.04718764754772641,534.146527337965,0.184215252957418,,744.744470442364,744.744470442364,-0.13432176840022114
2002-11-29,754.208022848471,,9.46355240610705,0.012627055479333793,541.193533522124,1.50594767713173,,754.208022848471,754.208022848471,-0.1233908013425592
2002-12-31,708.991168864446,,-45.216853984025,-0.061825151636495386,509.180415452295,-4.49841432370333,,708.991168864446,708.991168864446,-0.1775872979755022
2003-01-31,657.171789767703,,-51.8193790967429,-0.07589761033208905,472.206074376541,-11.433300456223,,657.171789767703,657.171789767703,-0.24000645676591803
2003-02-28,629.098772674946,,-28.073017092757,-0.04365718470800426,452.692329472284,-15.0932872198221,,629.098772674946,629.098772674946,-0.273185635259779
2003-03-31,617.595019386675,,-11.503753288271,-0.018455341438575294,446.331489266405,-16.2863227480157,,617.595019386675,617.595019386675,-0.286599242523521
2003-04-30,666.862756782131,,49.267737395456,0.07675132858443198,485.436722772979,-8.95176765755283,,666.862756782131,666.862756782131,-0.23184478657406116
2003-05-30,671.871899249512,,5.00914246738102,0.007483433436984857,491.436775676349,-7.82640118817576,,671.871899249512,671.871899249512,-0.22609634816511526
2003-06-30,682.353928795141,,10.4820295456289,0.015480784174497499,499.939693206316,-6.23159886989471,,682.353928795141,682.353928795141,-0.21411571275920394
2003-07-31,688.900175666857,,6.54624687171599,0.009547897185899096,505.255833593639,-5.23450663841882,,688.900175666857,688.900175666857,-0.2066121703846152
2003-08-29,712.928226479678,,24.0280508128209,0.034284373628168156,524.021634171559,-1.714803882207,,712.928226479678,712.928226479678,-0.17941136560203996
2003-09-30,691.648559761149,,-21.2796667185289,-0.030302786228006938,509.524282127745,-4.43391888795971,,691.648559761149,691.648559761149,-0.20427748757133346
2003-10-31,728.012793773276,,36.3642340121269,0.05124065691121542,537.09008377687,0.736307004548816,,728.012793773276,728.012793773276,-0.16350414331544583
2003-11-28,733.603422002017,,5.59062822874102,0.0076499636948611045,541.563021971449,1.57524871803737,,733.603422002017,733.603422002017,-0.15710498038090726
2003-12-31,749.144573588833,,15.541151586816,0.02096340143729748,553.119468183139,3.74276911848104,,749.144573588833,749.144573588833,-0.13943503371513344
2004-01-30,759.862564019945,,10.7179904311119,0.014205593072750239,561.234895644888,5.26489402257724,,759.862564019945,759.862564019945,-0.12721019799142552
2004-02-27,787.501875158793,,27.639311138848,0.03572817173940969,582.770374096876,9.30407596683108,,787.501875158793,787.501875158793,-0.09602701405285774
2004-03-31,775.068836087329,,-12.433039071464,-0.015913905684115135,576.510559417703,8.12998872828373,,775.068836087329,775.068836087329,-0.11041275489220848
2004-04-30,777.072860376309,,2.00402428897996,0.0025822712026048666,580.104773256662,8.80411740735983,,777.072860376309,777.072860376309,-0.10811559936696202
2004-05-28,777.072860376309,,-777.072860376309,0.0,,,,,,-0.10811559936696202
2004-06-30,790.989091365922,,790.989091365922,0.01775005936241208,594.955207366127,11.5894562821385,,790.989091365922,790.989091365922,-0.0922845983113163
2004-07-30,770.824545944815,,-20.164545421107,-0.025823395933761262,580.139742775896,8.81067627026153,,770.824545944815,770.824545944815,-0.1157248925242963
2004-08-31,764.265310603493,,-6.55923534132193,-0.00854578672637768,576.899398801329,8.20291921928992,,764.265310603493,764.265310603493,-0.12328171900022833
2004-09-30,766.205178775841,,1.93986817234792,0.0025349972111752025,579.306494785501,8.65439275673788,,766.205178775841,766.205178775841,-0.12105924060290751
2004-10-29,769.008335015813,,2.80315623997205,0.0036518169361793354,582.193571061296,9.19589112144212,,769.008335015813,769.008335015813,-0.11784950985184284
2004-11-30,778.937552591486,,9.92921757567296,0.012829070884452053,590.767225829481,10.8039608754123,,778.937552591486,778.937552591486,-0.10653233868297796
2004-12-31,786.733691590211,,7.79613899872504,0.009958927792583597,597.172369069837,12.0053058552549,,786.733691590211,786.733691590211,-0.09763435875891324
2005-01-31,806.235652367995,,19.501960777784,0.024486265542946632,612.168801383828,14.818028069249,,806.235652367995,806.235652367995,-0.07553879405065278
2005-02-28,839.760789872319,,33.5251375043239,0.04074100488095419,639.593918665946,19.961867282849,,839.760789872319,839.760789872319,-0.037875315546817556
2005-03-31,835.076482091668,,-4.68430778065101,-0.005593761344406848,638.092978824262,19.6803518699708,,835.076482091668,835.076482091668,-0.04325721141521133
2005-04-29,826.937971028377,,-8.13851106329104,-0.009793628567379064,635.517621403996,19.1973193144077,,826.937971028377,826.937971028377,-0.05262719492112922
